GeneID	Length	EpCAM-P-4
100502619	1498	7
270049	5089	0
100040711	678	0
100271928	951	0
234290	1605	0
330776	556	0
23923	1780	0
71306	6789	1148
72612	1183	166
12725	6038	937
320383	2862	1
18004	4264	108
59009	5181	900
69279	565	0
100502680	465	2
234309	1115	102
72333	3566	84
75111	1494	0
234311	5989	19
26359	1306	0
72902	3282	2
244495	3739	0
21892	4928	4
735270	110	0
12876	2103	55
66234	1824	1967
77113	3078	286
73067	1125	183
333307	2504	0
234329	3633	0
260296	2229	0
100038489	975	0
407795	1481	2
72925	4822	3
100503651	1772	0
66282	1088	27
74419	2039	0
18168	2314	0
18166	3007	22
234344	2990	140
17960	1347	0
17961	1501	29
17962	1395	0
234353	11804	453
72281	2767	906
234356	4247	42
73609	760	1
70885	2410	158
16956	4049	1047
100861638	944	0
110877	3118	97
11966	2742	2488
100861650	946	0
211134	1800	90
234358	2996	260
211135	2002	15
378466	2602	81
670593	1053	0
665578	1053	0
234362	2561	199
636741	1740	21
66869	3491	481
620419	2291	78
330788	5764	399
170759	3915	733
78816	3925	130
53978	5701	224
80720	1347	2
68709	4022	1
234365	783	21
67184	1251	977
83984	1304	14
234366	5502	821
665649	457	421
74549	5372	1035
70616	2287	307
107770	1418	13
100861688	1168	0
330790	3576	2
13004	7166	0
19727	3682	171
75692	1184	20
72368	601	223
17259	1342	8
234371	2994	548
73095	3172	152
76813	2199	66
234373	4337	321
100503831	450	0
26558	2445	159
234374	2100	269
59042	1033	1438
14559	2724	0
93898	2724	0
19704	4616	987
12845	2426	0
382056	5674	297
234378	3069	682
67937	1491	167
12931	1646	486
66462	657	294
22186	494	117
75620	1216	451
14232	1894	2509
13716	3085	616
71780	1838	1094
76900	1475	762
211228	1273	0
23886	1084	254
66522	4882	303
50783	942	432
16478	2878	12649
637079	3989	197
100502950	1152	26
110385	3203	131
19339	1451	365
234384	955	448
65972	982	1661
18709	3159	810
72093	745	133
546071	5334	331
16161	2873	2
70807	2346	254
84036	4042	8
442796	2432	0
234388	911	333
114479	2928	16
76808	1291	1784
104370	98	13
270058	3274	165
100316777	94	0
665828	1633	0
69419	482	0
100042057	1028	0
76478	1670	218
17925	7297	722
67023	1085	1581
77090	1652	144
13864	2218	929
234395	3549	94
68251	1592	533
234396	2134	5
64296	1985	258
94065	646	173
66498	2275	533
382014	3757	409
70359	2800	236
84094	2016	357
665928	1243	7
69550	769	323
73711	1062	688
434325	1539	241
234404	2778	3
26457	2795	704
100861736	1189	9
66171	883	78
100861739	322	0
100037278	2482	15
234407	3181	1031
382018	7960	11
16453	4085	383
16336	587	3
72297	2103	29
74015	3399	22
236193	3975	57
382019	5651	98
170938	2948	110
234413	2718	215
72054	1702	2
404315	1016	0
258532	945	0
258335	1080	0
326618	2082	3524
17274	2012	421
100861754	822	0
209488	1225	5
234421	646	1
67922	1921	919
11767	1964	297
16598	1816	406
13859	4721	479
73316	1863	10
72254	2427	144
27967	3800	552
270066	7029	730
100503374	2994	6
70625	3040	181
66818	2842	1195
74166	2096	113
319555	7722	5
20467	4299	759
14065	1762	7
16795	3669	325
100628574	80	0
71597	1792	0
70823	3844	344
21968	2358	25
15368	1576	1705
17218	3422	119
75141	2810	406
666211	538	61
71831	2162	0
100039211	1537	0
110784	4087	153
100503998	413	0
78514	3038	172
70345	1523	2
102182	2781	183
234463	2682	124
67357	359	0
13617	3643	312
73301	2450	15
18997	3212	0
100039422	432	193
19656	1725	117
76775	3630	199
78651	3801	226
622675	7604	297
67687	978	2
109136	2843	222
234479	2642	18
17125	3049	384
73945	7327	1148
24015	3813	824
68999	2802	86
100504383	670	0
15245	9078	142
14934	1827	1
74709	1758	0
333315	6626	1
93762	4639	501
14388	4859	652
100504605	1846	0
74841	4685	303
234515	4122	342
16168	1285	52
30932	1642	237
330812	9685	77
71310	5848	20
22227	1644	0
244548	4709	264
67555	1292	0
12745	2278	0
56367	2062	119
258267	1096	0
66916	533	515
106529	1174	2175
81489	2264	2530
67903	1616	412
19216	2082	211
320795	3538	804
68278	1659	241
26364	3253	583
330814	8188	424
100126034	2807	38
66929	1599	24
18747	2293	853
100862267	855	0
666704	2071	232
73453	1084	5
70134	1000	27
100316677	119	0
74337	2449	10
50931	2658	3
212108	475	0
100038416	1580	25
442802	1880	15
19724	4172	345
735271	88	1
212123	2312	252
244550	2080	0
212139	3288	450
74666	2494	6
244551	730	0
100049549	72	0
723819	89	0
387216	75	2
387220	87	1
723960	107	5
100526528	83	0
212168	4348	254
101966	661	999
67873	2149	302
67736	2099	129
12286	7929	22
15936	1522	4904
66830	4304	815
212528	2186	444
17095	1801	4
18032	3905	970
619292	723	1
23863	1680	79
100503665	777	0
102060	1734	242
19358	2074	540
12317	1943	4008
73619	479	0
66590	1829	320
71846	1373	43
270076	2177	390
16596	1534	3
13423	1643	364
56527	4922	74
100503676	695	64
234542	1908	2
69724	2044	133
21672	942	1320
16477	1840	10645
170833	2617	600
212989	2089	0
56495	1253	628
68544	892	851
212999	4990	801
320466	2125	6
68628	1843	225
436049	328	0
330817	1332	171
67836	1238	217
414077	699	358
17159	4325	740
244556	2332	33
624855	2397	0
258858	939	0
65114	3169	1501
56452	1654	166
213435	3070	2
66714	1595	141
108682	3596	384
56445	2839	1510
74513	5646	7
71927	3355	1019
102093	4617	1111
244562	4511	1
66887	2942	1367
20437	2114	517
666945	1362	32
80750	6469	461
100038706	839	0
100503751	687	0
12404	2335	0
100040294	682	0
330820	1023	0
94187	4907	15
382030	1832	350
234549	3146	237
77265	469	1
214627	4624	761
100503817	1459	0
11513	6330	6525
26992	2370	3008
93960	4459	3923
71607	1434	4
100862404	447	0
257632	4621	4
74256	8250	599
58198	5258	0
100041089	784	0
625801	321	2
244579	3195	179
100503868	979	34
109151	11517	463
19651	4888	692
14339	2165	485
244585	6969	124
26383	3558	782
320798	3237	0
16373	2363	2707
71296	1243	914
54352	2403	1142
64379	2380	3
17390	3041	1208
270084	2800	7
69543	1015	0
20538	6073	32
244595	1980	8
382044	1965	2
13884	1840	12
104158	1966	13447
13897	2073	191
234564	1915	16
12623	2289	35
75704	1871	0
67935	1728	0
14681	7732	35
75809	1862	0
23802	3678	1768
100861639	858	0
68219	1111	54
100861643	471	0
270086	5311	278
67378	2947	325
17752	391	1
17751	538	0
17750	556	513
17748	542	1136
71805	2928	198
723956	71	0
20497	3300	2
64209	1871	3951
320377	1538	0
434341	6945	47
234577	2302	240
102122	1800	323
67610	3849	233
107566	2030	515
67801	1889	44
20299	1811	15
20312	3144	323
100861664	759	0
20295	514	0
109006	4327	111
67914	1693	539
20021	1580	188
114255	2604	222
234582	2304	43
382045	2820	2
14766	3864	6984
54672	2439	26
330830	2832	32
74187	3425	132
16582	3762	810
333329	6686	3
73407	967	2
79233	4107	181
101985	1764	291
17388	4279	8134
14894	1295	1029
13000	3766	311
244608	1271	26
70993	1152	1
78833	2412	33
234593	2966	17
66083	1669	104
234594	8375	1671
319960	2803	9
100041953	801	408
234595	3282	198
14719	2345	522
100499527	64	0
12564	4301	1
234624	3219	0
100042069	1650	446
100504084	798	0
12552	4216	611
100504119	1695	0
71058	868	0
12562	3986	434
100861701	894	1
65115	3392	0
57813	2400	429
75458	2098	28
320206	2937	14
73381	1084	0
100504164	1130	0
75502	865	0
68119	1616	73
97487	7734	795
234663	4633	1258
320022	2950	5
234664	1808	402
12354	1538	3
628007	206	2
382051	3498	114
12556	3318	1218
56437	1575	66
68523	680	219
102022	1964	0
442809	3551	0
234669	1895	2
234671	1970	0
667754	1964	0
234673	2699	0
71903	1823	0
72361	2859	58
436059	1677	0
382053	2049	0
13909	2065	0
234677	2433	0
12400	2914	431
234678	2873	2155
97440	2326	108
71609	1385	178
50788	1901	119
26386	1753	431
78688	2869	131
74356	3553	36
277978	2497	274
100504307	1778	10
104394	1993	545
234683	3060	1074
723841	97	0
234684	1923	72
66320	775	559
234686	3948	1289
277973	5222	143
102075	4167	8
279499	3028	8
270091	2498	24
67971	1024	1226
70796	2054	871
15484	1849	39
11972	1617	1854
11604	661	5
667846	882	19
75687	4134	503
100316712	108	0
546100	903	16
13018	3823	1004
234695	2504	11
497652	1425	356
56513	1429	94
102124	1277	78
71046	1124	3
70575	2036	349
74334	5308	755
72236	2210	11
320394	1767	65
59016	1848	306
68051	1966	42
100504368	631	4
234699	4645	734
234700	606	5
244631	3246	448
109660	888	5
19171	1270	326
16816	1362	15
20498	3832	926
71854	1681	7
319446	1766	309
71986	1871	58
66369	1860	86
18021	6014	1001
77411	2672	1159
69771	1647	584
192654	2706	139
100861797	772	1
330836	3730	131
66432	1525	387
214572	2254	218
58994	5148	9
100038487	2014	0
68163	911	0
22751	2632	64
330837	2994	0
12560	3995	11
68692	1341	0
12550	4413	5579
100504495	1129	0
272538	4409	132
15118	5912	38
214987	2931	1068
21771	2249	154
20650	4423	308
116733	2075	565
68023	1537	407
97484	2104	321
66164	3129	134
66269	863	35
21750	3758	315
667847	882	5
66427	4294	6413
54446	13443	1916
18104	1552	48
67619	1647	178
66894	4281	603
387158	70	2
17463	1600	695
109215	902	0
11906	16439	423
100526511	79	0
628686	1371	0
384864	1122	22
56523	3398	0
64340	4190	618
234723	1796	162
15439	1345	9032
56749	2318	197
244646	6673	21
71955	2342	810
75871	2415	79
52335	7526	523
11765	6817	1156
100217432	64	1
244650	7847	158
73608	3205	333
234724	2377	0
26887	2000	2
234725	4902	308
12308	1431	0
234728	3577	56
244653	15783	53
100861869	578	0
234729	3030	368
244654	4709	103
76527	1838	556
101943	4299	953
100217465	64	0
102339	2754	660
234730	3838	279
20444	4470	131
13680	2575	318
234733	6750	305
100628592	81	0
234734	4891	970
72544	1261	44
353287	1819	0
319518	2904	129
434350	2671	19
20340	3880	791
100504655	735	0
234736	4443	141
547023	478	4
74568	1702	60
338521	2492	1
319481	5222	187
170737	5686	1085
52815	2221	291
22640	1874	148
66473	887	0
100861890	376	0
12927	3280	475
23837	1215	575
66817	1943	134
56773	1935	6
234740	2887	93
93739	980	210
30947	3159	53
85305	2173	687
57321	3599	375
627828	1604	8
170571	4850	0
791378	2006	0
270096	5157	455
668110	901	3
208936	4855	0
67528	1087	130
270097	3655	0
71122	1582	0
100504738	943	0
403395	2930	0
80707	2251	194
17132	3642	140
75465	515	243
75796	8087	201
78213	558	0
66531	1440	74
72155	1768	13
234776	4877	337
69528	2971	9
68133	1337	177
76645	7386	0
63857	2532	2
209239	2652	79
100504395	2075	80
74440	4735	1126
234779	4298	35
74032	2835	118
15486	1280	2
68533	1054	206
100504406	1133	1
12554	2290	24
68196	1165	1223
56690	2100	681
71839	1961	1155
117148	1971	5
234788	2623	0
56453	4375	1785
72552	3169	275
68270	2821	11
21341	3255	102
628061	456	8
75773	1928	0
66733	3806	0
67866	1169	31
69047	3223	12
74347	2574	100
72042	1639	210
234796	2142	138
22224	3236	737
78892	4150	1186
102193	2854	355
234797	6284	59
436062	1190	12
382034	6953	1463
272551	1038	7
100038388	2538	1
68918	734	11
18117	4933	405
12857	679	2486
15900	2829	58
100503115	597	0
68790	2380	69
15227	1062	65
234814	2444	226
14234	2725	4
14241	2960	16
76405	1080	0
72259	964	0
76454	4355	461
67443	1712	2218
142682	6476	1105
57340	3903	1
234825	2083	265
100504526	714	5
20539	3513	303
407789	2260	0
12352	1248	0
53325	5455	223
195209	12584	19
22761	3386	162
170732	1340	0
76014	3804	561
234836	654	5
13057	759	1015
192156	1864	606
100689703	2821	100
319574	627	0
30927	1589	12
68718	1783	449
66965	3066	208
234839	8216	1363
67177	2191	111
11821	866	379
50917	2586	124
59005	610	326
382035	1144	1
12398	7964	118
319463	3344	0
382036	2339	0
257633	2207	252
12555	2843	0
77087	8816	1312
100503178	2028	221
234847	2558	531
100861897	489	1
270106	780	17
100302565	48	0
102278	2405	0
57429	1160	68
13479	2243	1034
234852	2171	973
320869	518	5
234854	1649	325
78779	2380	78
71186	1229	6
72325	2779	354
57247	4877	322
14087	4541	12
234857	2333	10
66855	3836	3274
17199	3663	2
22152	1723	1
23854	4107	299
114896	4268	575
72185	2637	16
104346	1680	131
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	0
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	1
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	0
69581	3367	335
234863	1434	0
19341	1412	121
100043296	435	207
73420	2673	11
11459	1433	3
234865	5808	251
56199	4306	341
100861938	788	0
102162	2893	241
100316819	82	0
382038	5773	118
108148	4110	1948
69062	829	0
209966	2824	2
76332	2825	281
11606	1839	6
73647	2330	0
69551	3307	789
234875	3049	619
68865	1165	89
69627	1315	102
330863	8808	11
66523	1382	234
14712	2984	2642
102058	7407	423
244666	2116	223
112405	3524	1438
53424	2391	869
244667	2597	4
244668	6365	416
75930	955	0
74393	3548	47
66566	1155	195
270109	7212	2
234878	5692	149
16525	2303	718
210027	2784	12
67892	763	139
212728	5060	138
100861955	1490	0
270110	4530	1118
414091	2546	8
67952	4986	546
52202	3432	177
93742	8019	1421
628847	465	0
18186	5921	6400
100316680	80	0
16412	4194	6578
100042659	1194	0
74703	1990	0
75453	1637	0
72139	1472	102
100862012	921	1036
100628572	75	0
114673	1382	0
67667	2270	63
244672	3953	259
234889	13727	42
67618	2870	338
69149	2426	138
78100	2740	337
14802	6152	0
12362	1513	6
12363	1432	36
12364	2605	38
71785	1795	19
71829	1520	0
110350	13972	258
76863	1201	402
17386	2675	1
17381	3607	2
83996	1997	0
17392	1801	312
83995	2024	0
17384	1714	0
17394	2453	2
234911	1656	8
30800	3276	0
17393	878	0
71929	2871	1853
11797	3140	550
11796	2813	918
22601	4171	1551
234912	1592	42
234915	3647	90
76669	1110	0
100316772	96	0
22068	3259	10
18667	6889	7
791396	3983	3
71544	5404	37
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	171
66396	4642	476
270118	6743	179
18689	1391	0
77116	3122	474
74360	2843	453
72826	3672	569
75747	2158	245
71946	4470	404
244694	2662	0
66070	1152	795
75723	8951	826
330890	2637	163
14345	3664	211
69325	688	4
56503	1764	45
17535	3004	110
14608	2252	0
64931	1841	0
55991	2075	38
244698	5261	0
69137	1988	0
234959	3900	318
70984	2981	606
75316	1699	338
319675	7371	254
100216535	42	0
170748	954	137
234964	3025	5
78025	433	0
234967	1937	38
244701	1244	0
270120	18468	34
66917	2205	490
72560	2690	10
546118	2639	0
234988	2155	0
72230	3839	19
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	573
624341	1642	4
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	109
22688	11407	292
235028	3665	335
77519	6285	1254
244721	2755	128
66662	2355	39
30843	2662	314
66177	1939	1265
23988	3808	376
244723	1525	0
53867	6086	151
235033	1450	0
319278	1683	248
70726	1564	10
235036	1671	164
53356	1068	715
13433	6304	518
14739	2815	451
66163	1289	507
15894	2540	8490
78369	907	30
100503553	478	1
15898	2982	42
100316681	78	0
100009600	1010	2
68165	782	133
71766	3450	725
54721	4873	478
12539	2456	1497
18577	5127	187
100503569	2078	7
50868	4470	644
94226	2495	4
235040	2541	387
215194	2598	218
12581	1271	113
11768	1738	744
68682	3592	3642
16201	4809	643
330902	1986	1
60507	1321	76
13430	4021	1426
387194	70	0
17083	1487	243
382062	1307	1
59035	3220	374
74766	2177	404
69773	3170	497
666043	1253	1
100316714	133	0
20586	6376	1220
16835	4534	4223
67629	1349	51
235041	4853	2377
319899	6560	495
624219	865	126
100503623	840	0
19340	3868	808
235043	1102	909
67119	1545	100
235044	2608	167
66962	1846	130
13857	1829	6
71746	2550	291
77609	2200	13
19089	1995	956
15571	5027	1
319601	2108	225
100503652	1518	32
26940	1673	178
625409	431	48
12797	1987	38
66126	1053	426
11433	1616	36
66268	692	325
619310	2960	69
69862	2302	85
235047	2107	346
235048	3574	10
235050	3238	272
625603	559	0
68743	5421	40
68283	2159	76
55934	1142	493
319845	3438	187
73230	3793	96
319239	3791	0
244745	4740	143
320752	3441	1
235067	644	0
57246	6892	0
80517	2744	559
235072	2535	2185
67484	2673	107
76898	3426	0
244757	3686	86
70893	2465	3
382064	2394	0
66948	2865	432
77862	963	37
69091	6873	610
78658	5503	291
83964	1970	24
235086	4751	22
102623	4862	133
75469	696	1
330908	6002	3
235106	1808	7
102607	5541	854
235130	5928	396
30806	3632	257
235132	8863	611
100503725	681	0
19143	4017	1773
11804	3694	10633
100503764	978	2
638580	718	0
382066	3408	53
235134	5161	449
235135	1575	0
12023	1791	9
330914	10972	71
16521	4496	2
56379	3271	0
100862152	512	0
14247	3087	14
23871	5060	247
100862175	1152	10
77119	1082	0
67703	4908	1
442804	3799	4
20443	2029	372
78934	2402	70
69305	1194	326
117149	4868	225
235169	2177	288
67398	2934	2018
109229	1890	156
71989	1797	165
71133	1356	0
434394	318	2
57810	7214	152
382069	2185	0
30959	1675	0
67049	2012	88
76832	1643	29
56872	1016	1
100312956	1329	0
330921	2215	2
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	0
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	0
434396	2342	0
100312948	330	0
235973	619	0
75567	696	0
11451	1095	0
12649	3397	21
16430	2697	1846
13663	2291	1337
235180	1285	33
208076	3539	71
66279	1020	97
56857	4436	21
100042561	376	292
245902	3525	73
72927	3089	174
74144	3689	58
19649	4726	0
235184	2306	269
69524	1854	1935
57276	1170	1012
64011	1293	25
20686	690	53
22619	3433	267
21376	1565	755
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	723
258783	1960	9
258778	1520	1
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	2
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	2
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	35
235281	4606	55
235283	2814	127
73558	708	1
100503925	1528	0
71566	2929	59
100862227	307	0
15481	2104	3345
108637	87	41
100302593	87	71
100302594	91	91
244813	875	0
70989	3068	5
54698	1876	0
72828	3243	8
78500	709	1
73144	728	0
100504017	2996	11
723892	80	0
723965	96	0
100042464	2578	47
387236	77	0
20660	6938	2151
78194	3539	3
235293	2249	849
100038649	1963	4
21683	7338	1
272589	4967	1347
110637	3488	3
69632	10483	2072
235300	3500	17
18988	2522	2
100862285	789	0
102644	2388	11
235302	574	0
72169	2830	1
58235	5061	1349
100042548	328	0
100038652	539	0
21838	1735	1
53376	4386	29
235312	4275	0
259172	4275	0
213211	2271	144
100038560	1651	6
84004	2892	179
12402	5083	192
270150	1086	94
170761	2181	0
270151	3980	104
192663	3626	3
102423	2100	140
71764	4334	384
13478	1905	327
15270	1363	168
15288	1757	319
71732	3180	819
100043172	636	1167
12282	4432	1622
14385	2086	208
60409	1168	619
75617	684	936
382073	1159	207
382074	1666	0
22269	874	1
100504196	1829	63
80288	5339	991
12145	2615	9
13209	6065	3244
58866	2042	0
102693	5461	313
100861831	709	28
213827	3456	1866
76568	3337	390
71687	2354	86
192653	764	214
214162	16439	1127
27425	513	23
140630	6061	956
12502	1023	1
12500	1330	0
12501	1436	3
14012	3216	324
319742	3836	12
270152	2458	3
100038468	2203	0
72821	4562	0
399548	4244	0
214523	2267	2009
100502755	769	1
408059	1683	2
16154	3493	8
72229	705	0
214531	3245	41
59095	1792	292
11936	1017	31
74602	1259	0
114873	6885	2
214552	5488	330
100502772	1040	38
23821	4194	344
235315	3782	319
18554	3815	511
21345	1586	340
214597	4221	1655
100861852	710	0
18475	4241	697
70661	6287	676
11806	985	1
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	275
215051	2208	121
74361	2037	0
73040	2585	0
215467	1021	0
54725	4387	3480
100038460	2102	14
78252	3368	4
244853	3173	22
434401	387	16
667933	384	0
104444	1075	508
67010	1915	659
434402	628	79
18113	954	28
235320	5114	105
15561	2083	0
57014	2411	0
235323	4220	254
26951	2896	944
80893	2049	2
235327	2294	0
13489	1549	0
244859	2686	1
235330	3630	82
17967	9437	6
100036537	1275	0
69631	1119	3
76509	1846	239
19286	1036	433
170752	2075	29
66654	617	1
16173	866	9
100502907	1207	0
66925	1285	1
30057	527	257
270156	3343	235
72614	1259	33
235339	4035	578
330938	5718	792
66952	1242	454
69253	840	52
12955	1185	593
68721	1782	370
382137	1978	105
102580	2778	330
73699	5420	232
235344	3552	160
244864	1786	9
235345	775	12
723932	77	0
723849	84	0
56057	1311	0
18985	2566	5
270157	1263	152
69809	1318	4
244867	6364	29
408028	1484	3
74072	796	0
14148	861	605
629557	1391	2
19684	4842	2335
244871	6133	202
100502969	991	0
330941	5617	1
382139	1016	0
77591	3368	232
74695	1633	1
320051	9601	714
68304	3644	380
75311	1237	23
11920	11964	380
244879	7347	209
110446	3373	1141
75717	6023	411
270160	2971	0
72022	2568	5
66402	520	0
100862116	393	0
270162	2605	9
244882	2225	120
13075	2373	0
73567	839	0
235379	4649	0
235380	10614	169
244885	2759	20
56506	736	173
67834	2404	604
94180	2775	2
100039151	474	0
58233	3005	975
66317	1308	638
12903	741	3
64602	5808	1012
235386	5103	246
246735	711	0
26441	1096	495
110835	2738	0
110834	3123	0
108015	3486	2
109161	2941	370
71999	2102	256
83961	1928	13
244886	2407	0
110842	1464	836
104360	1851	0
244891	5259	234
75258	792	1
665005	3938	3
26611	2042	689
19200	1851	1
56434	1729	291
244895	10982	399
66867	3541	659
235402	3295	2
382075	1080	0
121021	8050	19
235406	4564	574
102462	899	833
66069	1338	95
56294	4057	644
100038566	1133	6
20466	5243	743
72588	733	7
76794	883	6
73744	3221	795
72774	1170	86
66199	824	296
67319	395	0
541610	2701	2
74211	4934	178
73772	448	0
66812	2762	270
56807	3191	52
102614	1346	0
12858	693	661
78323	3055	233
110119	1757	148
24044	2342	841
71742	2826	263
235415	2859	0
235416	1737	1
100861732	885	0
12988	2276	265
13077	1892	0
13076	2787	39
353190	3343	209
102414	2494	730
56380	3807	129
69459	1364	389
20361	3275	57
13070	1774	0
382077	3597	5
330951	2799	0
20897	3642	0
26968	2355	117
320563	4993	2
665268	1809	0
18854	5378	375
69106	2268	253
16949	3338	1038
74286	1097	0
73529	445	0
74879	780	3
319477	2139	785
102657	3197	435
20320	2077	1410
73673	883	3
330953	3798	1
18007	7387	1124
665330	537	13
72141	2471	263
102774	2542	221
23806	6435	1225
621119	544	229
100504377	3997	11
73893	1256	14
15211	1865	1221
100504397	361	0
76183	2765	1
67287	2714	629
18746	2599	3513
71121	3355	3
546134	1368	340
71599	3904	50
270163	11974	832
100504539	1723	30
100504522	1118	1
23958	1999	0
665389	615	0
207596	9030	2258
100504561	2448	77
102747	3117	64
320947	2619	2
67557	2308	14
100040447	1827	0
72565	4428	148
330956	1637	0
66785	1846	0
619328	1959	0
622037	2678	0
100038496	1397	3
21887	5202	451
56040	468	4967
71819	3426	47
74090	3500	2
93683	4626	252
100504658	938	0
100628602	77	2
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	1586
100504674	583	72
235431	3610	345
319480	4937	43
14155	6496	1435
76524	2136	850
677044	1232	8
75600	861	25
56469	3855	754
207667	3802	3
23938	2258	233
69478	598	84
78250	3375	4
66939	2600	214
17127	5090	1116
17130	2971	279
73397	355	0
68697	777	0
76814	316	0
235435	2171	0
68014	2784	11
67891	1422	8169
100861862	266	1
100217453	91	3
330959	761	312
26395	2387	1387
93841	1162	39
66131	1211	153
213550	3970	230
214058	6631	20
53869	2333	1375
102442	8655	296
214111	5213	1
69882	3208	283
57874	2733	4555
74388	4764	1098
56741	6214	7
19289	3146	0
97418	116	0
214424	2483	156
214425	4153	31
270166	2851	651
50996	2455	174
208080	1381	1
74492	2969	5
70784	3877	193
330962	488	1
69606	2042	92
27965	2690	1925
384945	1512	0
434410	690	0
102595	3267	76
208084	3680	4
100041121	207	0
71973	1956	17
18247	1843	2754
214812	8585	869
56404	7162	351
68026	2387	9
214897	7183	305
19035	960	1752
382083	2555	1325
56440	2079	1887
68250	1253	465
13143	1769	286
235439	15229	1084
74165	3935	42
235441	2201	458
76459	3716	1
208117	4558	101
100038381	2034	0
68318	5185	146
235442	4751	133
100502606	1031	1
67941	464	448
80907	2031	109
22003	3279	5954
100502636	1435	0
70549	12134	190
387185	67	0
100861910	2150	7
75697	1330	0
244911	1352	1
320528	11523	630
434412	3796	0
74951	865	1
19883	1647	99
100502669	1306	7
320440	7977	1
100502648	2182	0
93697	4029	165
12306	1374	6051
100526560	88	0
100502720	1457	16
64290	2984	0
319970	1635	0
12175	2429	877
235459	874	286
72077	4301	0
76886	2883	16
71602	4944	2070
12442	1541	29
93836	4880	441
66660	3783	709
235461	8081	493
11487	4589	763
100861959	952	0
15450	1920	5
64008	2644	1
19378	2264	5
28015	2472	1583
102371	2283	95
68178	6754	3204
21406	5061	956
665964	612	5
235469	4361	516
100502819	1043	0
17427	1807	31
21778	4317	35
75115	1191	1
319758	8000	363
17999	5494	6732
639396	3505	4
100861984	573	0
235472	8764	0
72135	1745	178
67685	1978	40
546143	709	84
72278	3635	2602
55981	2193	130
66364	492	91
11891	2971	2709
66991	1686	15
225215	1522	174
436081	315	0
208898	8081	2
546144	5218	3
100503019	2707	0
15379	1824	0
235493	4521	629
59046	4138	781
17918	11684	57
208943	6733	5143
100503060	1379	3
14697	1925	160
12049	1228	0
50772	4242	615
71274	1153	5
235497	2192	208
666190	759	0
50875	3590	2149
50876	10259	30
70082	1200	32
20255	2207	4
12160	2528	878
208982	3615	226
404194	2080	0
387285	3728	0
208994	3136	62
26944	1708	1066
100503078	2907	0
69642	1224	0
70487	2031	0
214345	3139	278
100503134	1046	3
244923	6260	1
14629	3427	8668
68801	2781	2497
14531	2034	0
71538	2207	1192
56542	6930	1303
19817	332	29
320295	1447	124
14860	958	1104
14857	861	1
100042295	874	0
100042314	874	0
18379	1332	0
382088	735	0
14858	855	1
434423	641	8
67968	1207	61
