GeneID	Length	CD24-L-4
100526508	104	0
233571	1917	37
18442	3000	74
207278	4411	606
73683	2164	161
56018	1198	1643
69710	6354	1288
207728	4641	56
387157	68	0
100503552	950	1
11871	1257	0
11872	870	0
20480	4492	347
11859	1609	0
16332	5096	1494
14276	1081	12
14275	1407	3
75430	799	74
791260	1354	8
66508	1186	407
69358	1096	550
101706	7153	1718
16068	1402	65
75212	1488	205
22064	4221	110
11875	1714	3
11870	1417	0
504186	2513	11
269966	4052	353
233575	1184	486
56212	1264	343
20866	3609	1009
20133	3997	252
257947	1130	0
257926	1181	0
258837	951	1
667284	1277	0
259083	940	0
259105	951	0
20821	2775	171
259108	1038	1
258750	1079	0
259106	954	0
233578	981	0
258322	954	0
259107	948	0
258749	1023	0
101700	2389	372
258358	1057	0
259097	2923	2
18332	957	0
259116	957	0
170639	3496	4
259117	945	0
259096	945	0
258356	951	0
258168	951	0
259095	942	0
259092	945	0
259114	939	0
259089	969	0
259093	957	0
258357	1041	0
259118	957	0
258248	939	0
259113	939	0
259119	942	0
259055	960	0
258752	960	0
259056	960	0
259091	957	0
259115	954	0
259054	954	0
258139	945	0
404317	939	0
258378	984	0
258246	936	0
667882	5563	0
384701	1638	0
100041187	939	0
258135	948	0
257975	960	0
258726	948	0
259048	945	0
258311	990	0
259073	939	0
13532	1697	0
258156	1011	0
259098	960	0
546989	984	0
258751	951	0
259086	960	0
259085	948	0
258722	972	0
545985	972	0
259104	5137	0
259084	942	0
259103	954	0
258838	957	0
259049	957	0
259080	1124	0
258808	942	0
259087	954	0
259126	1075	0
258189	927	0
436002	951	0
259159	951	0
258818	1122	0
259102	1545	0
18370	1357	0
18369	948	0
18368	1242	0
15129	626	52
100503605	639	43
100503686	588	0
436003	559	0
15132	610	0
15135	619	0
18367	936	0
100503724	526	55
18366	1662	0
18365	1106	0
258961	1489	0
259123	954	0
258351	939	0
259122	966	0
259124	966	0
259088	951	0
258819	945	0
259075	939	0
258326	945	0
259081	945	0
259125	945	0
258247	948	0
259058	939	0
70980	1911	0
244178	2369	0
244179	2298	0
244180	2253	0
258746	951	0
259057	939	0
94088	3827	14
94094	2583	154
667823	2593	36
76681	1525	209
622070	832	3
434218	1535	1
319236	3736	263
244183	2771	4
434219	1716	0
20128	3771	163
209387	3758	117
625321	1890	0
258809	1069	0
259050	1061	0
57250	1046	0
258377	1026	0
258817	927	0
259078	990	0
258309	960	0
259051	2912	0
259052	969	0
258743	960	0
257914	1035	0
625530	1581	0
233637	1053	20
100503865	911	0
381944	1407	0
13531	2649	0
258810	951	0
259100	957	0
259062	981	0
259061	957	0
259045	954	0
384703	939	0
257910	942	0
258755	939	0
258147	942	0
259099	954	0
258355	939	0
258753	942	0
259046	948	0
404318	948	0
259047	960	0
244187	939	0
258160	951	0
259072	954	0
668035	1060	0
259161	966	0
258745	963	0
56860	1062	0
259063	969	0
258352	990	0
74349	10986	416
100503879	1002	0
233649	2480	1
244189	1146	65
12426	2483	0
109042	1026	141
20597	2412	587
100861751	807	0
11785	3176	1048
15458	1480	116
55992	2955	2423
76932	3277	1126
14356	998	341
101867	3177	171
16202	1879	1231
24075	757	318
12751	3494	1438
233651	10651	70
27397	6712	399
77700	8259	3
626055	1547	0
100042856	9037	2
100417829	4348	1
668108	3418	0
74558	9040	5
100417831	4357	1
668128	2133	1
209380	3091	5
668139	7916	102
434223	7765	7
258445	952	0
258444	948	0
258591	1201	0
258592	1052	0
258595	936	0
258180	951	0
258593	951	0
66786	3063	0
258590	1348	0
258589	960	0
257902	948	0
259034	951	0
258350	951	0
194433	924	0
258173	924	0
258594	1156	0
233670	951	0
259037	1359	0
18317	1250	0
259036	975	0
259035	954	0
18314	948	0
384732	948	0
258776	1131	0
258597	945	0
76858	3282	0
76572	1472	1
60510	3816	38
244198	1969	63
19024	4733	693
76679	1191	0
320635	2772	3
244199	1924	0
257919	921	0
258418	945	0
258417	945	0
626674	1038	0
258770	933	0
258771	933	0
258488	933	0
258926	933	0
258928	933	0
258729	945	0
257891	984	0
56861	1029	0
258927	939	0
100043059	357	2
258728	972	0
258730	948	0
258492	966	0
258041	954	0
258489	945	0
258042	945	0
258727	945	0
258491	945	0
258731	933	0
258490	945	0
258307	945	0
258732	945	0
258361	993	0
258733	945	0
258304	993	0
258734	945	0
259143	972	0
258163	957	0
258215	945	0
258738	951	0
258769	933	0
258369	966	0
258308	945	0
258719	981	0
258718	930	0
258721	933	0
258720	945	0
258136	945	0
258303	1002	0
277935	945	0
244202	4483	5
66085	1507	2766
22141	5941	6
320360	6485	84
109594	1071	16
117229	2394	385
74293	2008	44
330627	9649	15
26451	1112	356
100302499	120	7
76954	4526	1602
57373	973	350
57355	1942	696
56787	706	5
56786	1685	580
78593	3913	13
56788	3563	79
19347	4956	1009
233724	3619	249
69781	616	0
233726	3117	627
100379145	184	3
767812	3387	34
20841	3013	187
22390	3419	293
20947	4035	784
319934	7163	526
11535	1381	71
100861673	1732	0
11717	4084	225
67150	952	78
114332	2607	1133
17540	6041	51
100504184	380	0
22083	4300	416
13690	7760	6544
75479	629	8
233733	2575	926
74996	5600	1846
50781	3357	247
320878	7370	2092
100504195	2397	237
57342	4450	2367
69625	1565	10
21676	9962	992
78748	3497	105
75239	1427	0
11865	2908	472
68815	2563	167
19226	717	0
67420	3972	1304
233744	6166	546
66922	2275	279
70349	3315	1338
26440	1255	969
71045	1650	0
18576	5286	152
244209	1627	25
12310	1489	33
116903	962	3
233752	2321	0
627967	866	1
101786	2065	0
20679	8486	168
69350	620	0
56372	1400	531
233765	4312	213
68052	582	45
100302592	87	5
100861687	1251	16
18704	8042	571
53322	1736	387
233781	3070	4
267019	5136	1084
54208	2135	2571
233789	15553	1787
67745	883	2
110058	1617	15
319622	6865	844
12850	871	236
209760	4493	96
74424	4307	41
56209	1529	1854
101565	5009	653
71517	3577	389
66356	5613	543
434232	2026	97
64297	4525	313
209776	1038	0
67133	1978	525
22242	2472	5
71830	2139	0
272428	2491	26
233799	6738	0
100503901	516	30
117147	2041	1383
233801	2153	0
233802	2656	289
434233	1449	219
100503918	1635	0
20216	2859	1
71151	3569	54
434234	2350	68
233805	5825	267
73919	1276	51
381917	12313	2072
233806	1411	682
22787	2200	0
72074	2030	0
12971	1256	14
67928	5384	3
320631	5335	0
233810	5084	0
78552	851	7
637957	168	0
67003	1882	1276
67983	1615	0
100504389	2109	28
233812	4842	277
233813	4575	1141
436008	1269	23
13631	6325	323
26939	4234	275
12585	2525	203
74466	1883	4
668548	705	3
59052	1823	426
80719	2133	12
246190	3649	0
195646	2270	0
75793	594	0
76179	10198	311
20278	2965	1295
20277	2409	3290
233824	2884	505
100861771	1119	0
74105	4891	156
67417	1846	94
28018	4831	360
70316	800	48
233826	3747	15
59288	1532	494
18817	2203	128
26918	2973	176
70261	1171	12
18751	8830	17
54376	1525	0
73951	1402	118
19647	7770	1273
233833	8479	1061
100504584	930	0
233836	2341	0
70497	3584	453
30949	1369	147
11833	1487	0
210162	4584	11
628779	2877	1
791408	4169	0
73076	664	0
71208	1745	0
75861	2153	0
77035	2445	63
67711	1066	267
16190	5094	851
60504	2607	19
233863	6869	1068
233865	6191	695
269994	3924	11
74204	4453	727
104175	4092	95
16797	1235	24
73658	2782	851
18020	3388	82
12478	2436	37
70314	2539	514
11937	3440	6
20399	3422	725
100861803	1215	49
233870	1777	89
233871	3718	1779
56347	2882	1769
12752	2627	406
171504	3600	45
246779	705	1
56312	626	1922
100504712	469	163
75565	1166	176
20887	1370	260
75764	3692	208
66162	337	195
12721	1597	81
26417	1772	2522
68616	1068	33
66090	1053	871
21389	1715	25
56420	1332	669
11674	1824	4970
100503974	1012	27
68952	3162	30
78118	475	0
13446	2538	60
233875	1091	119
233876	2511	239
381921	6884	1405
68742	944	299
233877	1654	117
233879	518	1
233878	3799	19
381922	995	102
52858	1878	771
78388	2810	1094
67278	1412	146
100861830	1164	0
69017	2490	26
17188	2374	967
110033	2064	19
69036	636	1
101602	1918	220
100502618	831	0
67375	1197	0
20737	3912	16
70233	3284	535
68449	3614	301
17907	755	10
54204	1453	40
100043580	713	8
233887	2642	105
244216	1230	191
66422	634	56
20768	2181	334
100502641	415	46
16408	5225	95
233890	2247	243
269997	2684	67
78921	3878	32
101604	2163	38
233893	2508	66
69234	1016	79
71131	3621	51
654803	2659	19
233895	2278	596
14123	2650	747
629159	2432	36
100043597	12236	1707
100217442	107	3
68961	1626	188
233899	2536	359
233900	4154	935
68232	543	5
320683	6116	356
12055	965	70
791073	76	0
13019	1345	148
244218	900	2
233902	3410	250
269999	1996	298
233904	5934	594
101502	1823	325
56216	1574	15
20909	1372	651
244219	3451	58
233905	6310	302
330657	2531	16
27973	748	384
12041	2857	480
67773	1503	142
76560	1860	1500
77613	3061	114
100861900	568	119
233908	1845	1872
319527	3176	31
66824	2135	168
434246	2472	13
16409	4682	21
16411	4025	12
100502816	1244	1
381924	3965	0
70973	473	0
12862	659	29
100043133	3581	65
233912	3834	272
21804	3026	324
246787	2259	4
233913	2588	359
100526559	67	0
67865	875	54
21843	4292	815
29810	2595	735
101490	4740	244
210711	4171	487
207352	4578	530
381925	1088	0
207425	4550	645
100043150	674	0
14183	5346	2841
11907	4908	438
67872	1435	507
57752	9537	675
114660	2015	1
330660	3434	4
100628579	87	50
434249	1763	7
101476	3321	1008
56213	2039	147
12945	6243	12
233918	1161	0
69495	697	0
71395	2928	0
16433	2256	0
100502889	477	0
69318	676	0
68223	371	1
68277	2214	81
214580	1130	108
67143	4390	271
66885	3348	710
15373	1372	0
15372	1669	0
12237	2055	536
233919	2799	0
55987	3506	32
77590	4265	192
100502937	1308	5
100043682	2628	3
18242	2155	4354
20231	1903	0
76429	1607	118
77938	5199	925
72096	1078	125
109359	2895	279
76683	541	1
360216	2127	399
13017	4777	495
74970	1030	0
73808	915	0
214764	5338	242
214766	1858	0
22276	1811	150
66165	1244	362
101437	2962	422
100043695	456	9
66930	1974	379
11489	7675	4
100503026	4489	0
71007	2671	3
330662	6815	541
627214	4637	1
74314	884	0
100043254	860	0
78807	3210	0
270004	2591	0
212070	3315	0
19267	5411	137
100316818	121	0
67765	1494	3
17345	10075	80
319551	1318	0
77383	2279	0
100038399	3959	0
330664	1385	0
621677	3314	0
17314	819	43
13593	5023	0
100038555	2876	0
77252	1125	59
30926	1651	203
70571	2569	9
69546	1524	383
52432	2054	377
12176	1756	372
74004	5554	1
26757	2643	2
57740	2279	2
76612	2711	78
101631	2640	421
212111	2826	554
14912	1907	0
212124	1667	399
52389	4758	1
76484	7303	929
22286	1160	2
100503791	2333	15
387198	72	0
381933	1161	56
11501	3034	501
74237	3085	254
69752	1100	203
17703	2287	0
68566	1627	0
22264	622	0
69064	650	122
93747	1491	1012
212503	1737	29
212508	1595	113
212518	3156	5
258954	939	0
258511	954	0
258055	957	0
244233	3454	14
244234	3967	3
622335	393	17
258958	930	0
257939	918	0
18361	936	0
258512	924	0
258955	915	0
259028	930	0
258056	963	0
258956	939	0
258513	3853	0
258201	933	0
18345	1190	0
18362	936	0
258962	1162	0
258963	960	0
18344	936	0
258964	939	0
13106	1740	33
74075	1462	3
407812	3909	17
76974	675	83
78520	1077	5
338417	437	362
69287	924	0
54399	1552	278
101489	2967	783
64384	1575	230
23997	1563	745
12869	363	2
212965	1626	0
101613	3823	1
212974	2975	349
73835	709	5
80876	627	1023
68713	840	388
66141	648	1725
213002	541	7
330671	3105	6
56460	3045	342
24058	1990	377
71345	3012	133
27388	2172	266
107702	2015	2038
15461	2272	470
70552	2628	352
72000	2047	168
66985	1525	685
387206	110	0
101471	5374	622
54123	1859	281
72040	2629	7
20287	507	2
13491	1336	0
54006	2733	274
71448	2197	277
98845	3065	1297
320871	2935	27
21351	1276	1707
213350	1497	314
100862193	870	0
57754	1657	1
68267	2852	202
57913	2900	76
67186	441	1625
100217419	134	3
66853	2717	1216
213573	1687	1681
12476	2012	1182
66491	1671	153
64540	1569	195
68038	4223	295
11772	4639	687
100036523	2620	6
353328	8022	0
100862174	3542	1
17831	2923	4
17833	8505	298
74180	14963	13176
54473	3705	969
75770	4351	4
100526509	63	0
101513	1456	508
18218	4819	235
100039728	660	1
668763	966	0
100043617	1096	0
71623	1474	0
100039757	963	0
77215	1652	0
114666	1177	2
100043627	600	0
100038419	2352	1
50774	693	0
50775	1002	0
320802	3230	17
13033	1954	3696
55925	1505	21
21953	667	1
16985	1925	137
677289	2245	14
21957	1121	3
19935	582	9
330677	2106	0
14955	2615	6
735280	84	0
16002	4236	98
723874	73	0
111975	4778	2
16334	565	0
624121	805	0
21823	1757	0
17173	1612	7
27027	1827	1
97423	1901	9
12520	1518	938
56844	1394	233
56843	4383	8
16535	3029	420
63830	83437	155
71153	1526	3
12577	1942	1144
18400	1629	428
22113	737	31
17955	2283	907
27267	3222	417
244237	2977	5
79202	2275	14
79201	3283	26
79196	4085	1031
381974	1821	1
244238	3761	89
78914	2631	144
13360	2816	117
100526562	85	0
210274	7029	214
13043	3223	1774
233977	5259	551
100038412	1053	0
14082	2871	124
101772	4604	1128
791284	1338	0
14174	1194	0
14175	3030	0
14170	1809	1
100568459	154	10
72284	1959	166
12443	3796	3644
100040049	935	123
233979	2909	324
211577	2006	27
211578	3117	0
100039479	903	0
100039499	903	0
16337	9355	897
319493	2967	4
102098	5300	517
69129	1126	110
76406	1613	0
140482	1999	231
94178	2003	314
50767	4497	669
546049	1621	15
69697	4296	655
67439	2654	615
100503890	1193	196
18545	625	1
20911	2703	1125
57264	1287	4
69189	1132	15
100503924	354	4
66682	2034	249
14128	2358	17
75863	1235	4
170786	1484	2
170780	1771	0
170779	863	2
69165	2020	2
170776	1550	0
69142	1109	0
70192	1085	0
78899	2823	3
213027	1542	33
100503956	2751	78
73072	4616	124
72267	3878	154
26400	3546	817
100044509	1075	118
102209	1514	156
330695	1226	453
21856	1782	379
15568	6030	647
20300	1274	17
67260	3668	382
233987	2361	62
100862276	446	0
20419	2132	7
622568	228	4
669393	417	20
20494	1629	0
320406	2159	4
13642	4319	889
66719	2101	0
234023	1712	1382
71249	1146	0
270028	3142	0
319583	4081	96
68904	5181	418
24099	1699	48
244281	6296	0
320014	3085	1
71624	1331	3
665306	2847	11
384783	4015	944
619321	954	7
12826	6615	2488
12827	6426	1668
19332	722	134
100504175	2272	3
102132	2121	55
69225	1421	1648
71941	1850	386
26356	2813	398
102334	4463	680
76413	1266	0
665271	2531	0
624710	1533	0
54126	7435	692
75528	775	0
619290	1839	0
434280	5067	0
434279	1472	0
20664	4037	0
78634	761	0
259279	3649	864
100038554	3655	1
50770	7443	7947
100504249	518	3
100862362	531	0
17207	5512	421
14068	1859	7
14058	2693	4
66901	2398	9
234069	2408	250
99375	3628	823
16783	2255	4836
66790	1310	98
100316713	68	0
78335	781	6
234072	1365	2
102323	3034	256
234076	4533	421
21781	1700	151
11945	1327	0
24013	7431	0
272465	1224	3
14456	2593	3362
66501	1408	0
19414	4118	385
403185	781	40
69957	2231	547
67031	1402	313
231201	2861	0
101994	4013	172
66423	802	65
66822	2008	185
72148	2463	49
234086	1579	66
244310	4510	0
26889	6432	77
100862377	1227	0
234094	5474	291
74901	6973	585
434285	1760	0
17930	4953	0
94109	14278	3
100526464	82	0
244329	4620	47
11601	2475	125
52123	3829	178
319581	3176	1
360217	249	0
353320	352	0
360212	192	0
360214	252	0
77674	997	0
360211	246	0
546038	1740	0
78128	435	0
244332	330	1
56519	458	0
654452	168	0
116746	323	0
574081	174	0
81007	195	0
27358	322	0
654456	204	0
244334	287	0
246080	306	0
626415	2590	1
100861725	8474	110
547150	4659	53
100040599	2514	3
381598	4009	18
100861745	1503	2
100861634	4188	22
100861653	1948	8
100861668	2514	0
654455	192	0
654453	426	0
100041654	314	0
574083	857	0
503556	486	0
66298	419	0
497114	418	0
100041688	403	0
13236	279	0
634825	454	0
100038927	390	0
382059	419	0
13226	419	0
100041759	282	0
100041787	282	0
13237	410	0
13239	421	0
100041811	282	0
13218	507	0
100294660	172	0
100505096	498	0
100862126	376	0
665927	463	0
68009	427	0
100041890	427	0
100041895	404	0
626682	285	0
665956	351	0
626708	387	0
23855	411	0
100041952	376	0
727720	282	0
382000	500	0
503491	419	0
13214	916	69
387334	373	0
13215	305	0
246085	298	0
246079	323	0
246081	339	0
246082	331	0
246084	267	0
246083	224	0
97476	1887	0
67929	1054	0
11979	4711	773
207958	4964	190
330721	2404	561
23954	2050	75
80986	2601	15
70160	1277	353
56229	4432	158
234129	2549	3
18408	3455	117
69108	542	4
57312	1536	159
102032	1459	150
20516	3658	338
100502938	2341	179
22335	1423	304
234130	1315	0
18970	1227	227
68074	2439	39
16150	4534	615
18791	2532	205
64933	3467	246
244349	9126	909
11733	8616	9
723876	128	0
100526510	90	0
74561	2236	3
102247	3944	510
109145	1364	177
57437	2031	395
20377	4372	134
320158	4179	3
208924	854	0
69068	1331	211
209176	3014	0
15930	1555	13
13524	2361	0
11497	2707	4
11499	2791	12
353188	2447	1
11502	3985	862
69742	1281	507
330723	2181	65
83436	4985	512
320165	7695	829
74489	2295	22
14182	5008	714
270035	2100	97
234135	11646	735
71910	1472	313
72108	4267	161
100503003	511	0
67384	4798	140
67207	2360	52
100503027	397	0
20845	4007	67
23808	2517	408
16532	3531	1
52120	2679	311
74653	3601	122
14272	1881	772
320191	12836	647
77733	3917	155
73754	2267	90
72316	566	3
353310	3305	556
244373	3947	652
114863	4536	541
78560	5517	171
66653	1383	53
75767	7965	1587
71082	1520	17
76615	1356	13
11556	2795	26
13685	981	156
732482	1156	0
541463	1767	0
108043	4589	0
11440	2906	0
70952	2014	0
382003	1495	0
666422	1660	0
210801	9220	1
71314	1086	0
66959	1747	34
100316666	122	0
68867	3556	155
100217422	98	0
234138	5080	137
67920	1857	158
171167	4546	26
74517	1758	0
211323	2103	59
666589	1613	0
546052	447	4
100042715	2515	0
22427	6383	291
75029	2120	44
319688	3310	0
628431	1447	2
104271	8408	49
19053	1836	907
108159	2817	225
14782	2672	1275
100504592	566	0
68153	1802	250
72632	587	0
19663	2780	834
22428	964	324
234155	1839	0
68192	2585	381
67887	1899	1388
234159	561	0
330734	2121	2
319520	2427	152
100861989	1057	227
21951	6444	352
244416	4221	127
100504696	1769	0
67276	5067	192
100504714	1728	0
52065	6408	129
100502846	5884	2
71908	1851	166
330737	2553	0
671641	384	9
244418	4780	46
244421	3930	178
319582	1825	75
50768	8475	1159
100502599	1866	0
621080	1959	42
244431	2389	0
723860	70	0
80286	1574	665
621335	638	9
20288	3998	4
80857	1476	0
78506	3268	190
70546	2498	39
18983	2982	512
52348	6379	509
54384	3446	187
100039179	459	0
13526	2870	0
23793	2621	0
384806	2589	0
546055	2441	0
11988	7857	1008
68797	1545	81
102103	7262	4463
78849	2349	1306
234199	1120	7
18536	8381	1221
11886	2251	952
14300	1088	295
69966	1245	0
244448	1850	0
622117	1467	0
22702	1801	0
382007	2405	0
13525	2494	0
384813	2211	0
252866	2507	0
384814	2558	0
14107	14627	1799
100039673	3982	3
434310	2395	7
17773	1503	2
622523	862	0
109821	2244	20
16621	2472	12
102294	2930	417
212326	5479	637
142980	4327	210
100503309	438	3
234214	6097	194
100861925	2031	1
319940	2474	25
53318	1578	104
212392	2626	16
69479	2740	344
192169	1531	295
654824	904	75
67620	3420	60
102141	3067	635
66756	4523	224
11739	1108	1201
234219	1533	0
14081	3891	1924
71876	2467	12
408022	3797	94
12367	1466	127
100503498	1319	20
16363	2484	675
320981	3065	85
71069	10839	389
320714	4322	553
192174	2952	164
667422	785	15
69260	2813	204
70925	3494	356
100039801	663	0
75677	994	100
52357	5042	566
320685	2784	9
23965	10978	38
100503519	4613	0
75359	717	0
100039954	955	0
100040220	1427	269
11593	1290	188
234258	2253	9
22341	1881	100
76687	3466	651
76294	1579	3
69281	1057	0
244484	4293	0
234267	3554	99
100040382	1602	0
100040392	1467	0
546212	1419	0
100862163	1521	0
547103	2352	0
100862197	1521	0
100862211	2532	0
100862226	1467	0
100862234	1521	0
100862253	1521	0
100862263	1506	0
100862272	1521	0
100862298	1521	0
100862312	1521	0
100862322	1521	0
100862327	1521	0
382364	1521	0
664876	1413	0
244486	2742	0
110304	1474	0
15446	1719	2004
382010	1399	138
50753	3527	291
15111	2235	0
20284	700	1
60406	1183	102
100862010	280	0
97165	2692	82
108150	4523	270
100502593	986	0
100502619	1498	16
270049	5089	45
100040711	678	0
100271928	951	0
234290	1605	5
330776	556	0
23923	1780	0
71306	6789	536
72612	1183	157
12725	6038	727
320383	2862	0
18004	4264	348
59009	5181	292
69279	565	0
100502680	465	0
234309	1115	125
72333	3566	79
75111	1494	0
234311	5989	91
26359	1306	0
72902	3282	3
244495	3739	0
21892	4928	74
735270	110	0
12876	2103	218
66234	1824	477
77113	3078	292
73067	1125	128
333307	2504	0
234329	3633	0
260296	2229	1
100038489	975	4
407795	1481	96
72925	4822	2
100503651	1772	0
66282	1088	33
74419	2039	0
18168	2314	0
18166	3007	21
234344	2990	251
17960	1347	1
17961	1501	59
17962	1395	0
234353	11804	588
72281	2767	475
234356	4247	159
73609	760	6
70885	2410	169
16956	4049	413
100861638	944	2
110877	3118	31
11966	2742	791
100861650	946	0
211134	1800	4
234358	2996	108
211135	2002	15
378466	2602	49
670593	1053	1
665578	1053	0
234362	2561	187
636741	1740	21
66869	3491	481
620419	2291	60
330788	5764	263
170759	3915	729
78816	3925	123
53978	5701	89
80720	1347	58
68709	4022	1
234365	783	6
67184	1251	668
83984	1304	10
234366	5502	737
665649	457	335
74549	5372	929
70616	2287	304
107770	1418	78
100861688	1168	0
330790	3576	1
13004	7166	2
19727	3682	147
75692	1184	32
72368	601	192
17259	1342	6
234371	2994	343
73095	3172	152
76813	2199	60
234373	4337	285
100503831	450	2
26558	2445	103
234374	2100	188
59042	1033	1034
14559	2724	0
93898	2724	0
19704	4616	1017
12845	2426	3
382056	5674	272
234378	3069	406
67937	1491	50
12931	1646	331
66462	657	260
22186	494	118
75620	1216	400
14232	1894	1767
13716	3085	421
71780	1838	806
76900	1475	658
211228	1273	9
23886	1084	75
66522	4882	297
50783	942	391
16478	2878	8518
637079	3989	256
100502950	1152	10
110385	3203	40
19339	1451	176
234384	955	246
65972	982	485
18709	3159	643
72093	745	128
546071	5334	482
16161	2873	1
70807	2346	152
84036	4042	12
442796	2432	0
234388	911	341
114479	2928	30
76808	1291	1446
104370	98	14
270058	3274	208
100316777	94	0
665828	1633	0
69419	482	0
100042057	1028	0
76478	1670	138
17925	7297	751
67023	1085	808
77090	1652	69
13864	2218	807
234395	3549	564
68251	1592	531
234396	2134	11
64296	1985	165
94065	646	166
66498	2275	418
382014	3757	319
70359	2800	200
84094	2016	2004
665928	1243	14
69550	769	417
73711	1062	402
434325	1539	87
234404	2778	1
26457	2795	762
100861736	1189	7
66171	883	60
100861739	322	0
100037278	2482	32
234407	3181	879
382018	7960	11
16453	4085	316
16336	587	5
72297	2103	132
74015	3399	25
236193	3975	30
382019	5651	35
170938	2948	57
234413	2718	144
72054	1702	12
404315	1016	0
258532	945	0
258335	1080	0
326618	2082	2502
17274	2012	265
100861754	822	0
209488	1225	25
234421	646	1
67922	1921	811
11767	1964	514
16598	1816	1216
13859	4721	569
73316	1863	33
72254	2427	125
27967	3800	659
270066	7029	535
100503374	2994	4
70625	3040	159
66818	2842	921
74166	2096	175
319555	7722	84
20467	4299	1019
14065	1762	6
16795	3669	134
100628574	80	0
71597	1792	0
70823	3844	212
21968	2358	20
15368	1576	648
17218	3422	57
75141	2810	20
666211	538	49
71831	2162	0
100039211	1537	0
110784	4087	200
100503998	413	0
78514	3038	201
70345	1523	0
102182	2781	151
234463	2682	152
67357	359	0
13617	3643	165
73301	2450	348
18997	3212	0
100039422	432	113
19656	1725	129
76775	3630	225
78651	3801	290
622675	7604	225
67687	978	1
109136	2843	225
234479	2642	18
17125	3049	271
73945	7327	988
24015	3813	793
68999	2802	96
100504383	670	1
15245	9078	236
14934	1827	0
74709	1758	0
333315	6626	0
93762	4639	501
14388	4859	574
100504605	1846	0
74841	4685	302
234515	4122	22
16168	1285	34
30932	1642	244
330812	9685	96
71310	5848	276
22227	1644	1
244548	4709	206
67555	1292	0
12745	2278	0
56367	2062	115
258267	1096	0
66916	533	487
106529	1174	1323
81489	2264	4395
67903	1616	437
19216	2082	292
320795	3538	610
68278	1659	262
26364	3253	3060
330814	8188	482
100126034	2807	18
66929	1599	30
18747	2293	374
100862267	855	0
666704	2071	164
73453	1084	11
70134	1000	31
100316677	119	0
74337	2449	4
50931	2658	13
212108	475	0
100038416	1580	28
442802	1880	21
19724	4172	400
735271	88	0
212123	2312	270
244550	2080	2
212139	3288	385
74666	2494	3
244551	730	1
100049549	72	0
723819	89	0
387216	75	3
387220	87	1
723960	107	5
100526528	83	0
212168	4348	264
101966	661	754
67873	2149	245
67736	2099	133
12286	7929	44
15936	1522	9271
66830	4304	805
212528	2186	484
17095	1801	30
18032	3905	446
619292	723	1
23863	1680	46
100503665	777	0
102060	1734	181
19358	2074	360
12317	1943	2881
73619	479	1
66590	1829	300
71846	1373	35
270076	2177	324
16596	1534	6
13423	1643	142
56527	4922	58
100503676	695	43
234542	1908	2
69724	2044	161
21672	942	1158
16477	1840	12624
170833	2617	736
212989	2089	1
56495	1253	514
68544	892	676
212999	4990	759
320466	2125	12
68628	1843	364
436049	328	3
330817	1332	161
67836	1238	161
414077	699	416
17159	4325	606
244556	2332	18
624855	2397	0
258858	939	0
65114	3169	1156
56452	1654	209
213435	3070	9
66714	1595	112
108682	3596	324
56445	2839	1525
74513	5646	23
71927	3355	834
102093	4617	652
244562	4511	14
66887	2942	651
20437	2114	288
666945	1362	13
80750	6469	510
100038706	839	0
100503751	687	0
12404	2335	1
100040294	682	0
330820	1023	0
94187	4907	13
382030	1832	272
234549	3146	205
77265	469	4
214627	4624	492
100503817	1459	3
11513	6330	350
26992	2370	732
93960	4459	576
71607	1434	10
100862404	447	0
257632	4621	18
74256	8250	461
58198	5258	3
100041089	784	0
625801	321	0
244579	3195	341
100503868	979	805
109151	11517	507
19651	4888	501
14339	2165	523
244585	6969	497
26383	3558	793
320798	3237	0
16373	2363	852
71296	1243	170
54352	2403	511
64379	2380	0
17390	3041	808
270084	2800	120
69543	1015	3
20538	6073	232
244595	1980	6
382044	1965	97
13884	1840	52
104158	1966	19319
13897	2073	708
234564	1915	1207
12623	2289	663
75704	1871	33
67935	1728	0
14681	7732	117
75809	1862	0
23802	3678	886
100861639	858	0
68219	1111	52
100861643	471	0
270086	5311	259
67378	2947	439
17752	391	0
17751	538	3
17750	556	1262
17748	542	2031
71805	2928	234
723956	71	0
20497	3300	7
64209	1871	2328
320377	1538	2
434341	6945	96
234577	2302	97
102122	1800	334
67610	3849	175
107566	2030	1081
67801	1889	363
20299	1811	23
20312	3144	950
100861664	759	1
20295	514	5
109006	4327	102
67914	1693	455
20021	1580	187
114255	2604	175
234582	2304	151
382045	2820	5
14766	3864	3268
54672	2439	110
330830	2832	592
74187	3425	348
16582	3762	622
333329	6686	8
73407	967	8
79233	4107	157
101985	1764	274
17388	4279	2889
14894	1295	797
13000	3766	326
244608	1271	500
70993	1152	1
78833	2412	19
234593	2966	23
66083	1669	110
234594	8375	1113
319960	2803	7
100041953	801	341
234595	3282	83
14719	2345	305
100499527	64	0
12564	4301	0
234624	3219	0
100042069	1650	477
100504084	798	1
12552	4216	236
100504119	1695	0
71058	868	0
12562	3986	2151
100861701	894	0
65115	3392	2
57813	2400	348
75458	2098	27
320206	2937	20
73381	1084	0
100504164	1130	1
75502	865	1
68119	1616	152
97487	7734	1096
234663	4633	1014
320022	2950	12
234664	1808	377
12354	1538	2
628007	206	1
382051	3498	62
12556	3318	61
56437	1575	38
68523	680	164
102022	1964	0
442809	3551	0
234669	1895	17
234671	1970	0
667754	1964	0
