GeneID	Length	EpCAM-P-5
75555	1021	4
18426	2900	249
381201	3092	85
68209	646	250
81601	2536	613
19697	2709	1187
20469	3868	358
104401	7264	1039
26403	3804	650
16530	1117	25
114601	6447	396
17826	1212	458
56390	690	98
100038547	2358	1
16998	5190	4909
78891	2637	1327
72289	6982	14862
100502960	607	0
66961	3177	7608
69595	903	2
67457	3166	398
107375	1833	292
332359	2115	24
19708	2690	565
104252	1491	38
18969	2872	104
381203	1897	0
12333	3191	843
100502985	1966	6
100503014	333	0
74126	3656	803
18120	1722	333
14109	815	120
29805	1262	119
73166	1479	238
68505	2631	457
433215	537	4
81909	1235	243
67849	1906	8
381204	2238	2
66406	1374	82
69024	1541	282
56327	869	543
74481	1372	4
622554	1613	0
170458	588	1
225849	2708	343
100862017	431	0
329015	6340	513
723957	86	0
387187	89	0
13660	3182	518
100862023	322	0
240505	5994	2826
17283	3040	412
26412	2466	597
100503066	583	22
22668	4361	2340
19309	2844	83
19395	2193	71
18190	6660	14
100008567	733	18
20521	2255	1
56613	3106	298
100502687	904	0
100628576	59	0
78317	4959	22
54683	688	1164
67674	1034	144
26379	2242	329
67077	781	1
16528	1735	4
107173	2767	365
12015	1452	290
18797	4195	1233
18938	919	104
14227	665	673
22340	1282	440
57431	840	169
68323	999	102
107328	1144	131
108101	2587	31
20867	2173	778
107227	1275	345
70494	4168	1
396184	5872	3
107260	1677	411
12868	545	1688
100861619	359	1
70999	3275	216
104383	2013	15
13728	5075	1146
100503986	1016	0
68229	3618	194
654802	559	0
108899	4989	238
20168	5030	2451
109168	6699	2449
225845	3523	382
56072	2755	3
66727	1044	0
207151	1984	2
236149	2007	0
171405	2152	0
434674	2004	0
236293	2208	0
319800	1997	0
19879	3510	0
18399	4026	0
402757	2745	0
12669	6290	1
17254	2958	2738
83673	476	1037
100127111	126	117
107071	1204	190
74307	380	4
56389	2264	1280
53319	2284	1397
66836	748	372
67706	848	310
225895	2499	49
100039957	2478	5
67710	868	329
75291	2071	15
70387	3470	325
68693	5726	2595
14704	1699	2
14705	2210	728
68852	2583	15
225896	1033	1079
107197	831	227
67531	384	13
100628605	76	0
66276	615	161
109077	3294	181
14376	3844	2149
100861648	492	0
72727	1584	739
19881	1526	53
225898	3180	536
100504651	1277	7
23942	3087	1299
70044	2750	203
67160	1565	990
66395	18543	4093
22287	468	23773
66514	2274	158
621699	1661	293
623688	1554	4
16319	3217	131
14319	866	12999
24115	2082	23
74760	2320	43
60527	3269	1740
56473	1508	561
76267	3460	3869
14156	2215	71
69038	510	516
225908	5597	61
269060	5634	118
54525	6966	901
278795	2077	105
67752	1458	15
66072	3097	375
269061	3604	954
68642	1096	102
72982	918	50
225912	2580	284
225913	2256	78
13194	4164	3380
71768	3540	0
75096	592	0
58803	1416	0
107305	2415	506
12507	2069	2
403202	2115	0
12511	3034	4
65221	2345	32
98170	3489	167
68539	1930	1674
28000	6333	812
22786	1925	1
14764	2644	1
108673	3003	63
69826	1011	0
545279	1713	0
76002	1385	0
107350	775	66
64381	1082	6
69369	1194	0
69416	631	0
73466	1375	0
75138	1020	0
12482	2057	3
269063	945	0
383435	3624	0
109225	939	2
666907	836	1
64380	1723	5
60361	1259	6
73656	2053	3
100504727	1079	1
666926	1374	0
100502579	620	0
69774	1687	4
66607	1464	174
68774	1371	1
14126	1010	1
170813	1012	0
225922	673	0
170834	873	0
225923	807	0
14603	1532	6
94063	1134	131
20908	4980	786
258938	948	0
258227	957	0
257938	1032	0
258405	930	1
225929	4221	489
76303	4587	1130
258675	933	0
258676	942	0
258155	936	0
258805	1673	1
258674	936	0
258673	945	0
258677	954	0
258409	939	0
258683	939	0
258681	939	0
258680	1076	0
258682	948	0
258117	939	0
258679	948	0
258678	957	0
56093	3918	0
17476	4336	258
207521	5770	446
107373	3199	273
74333	1106	1
240549	1609	0
107146	1310	0
258692	1065	0
258693	4343	0
64697	1672	0
664779	3350	0
12803	1205	1
109910	5609	994
107321	1673	13
258697	960	0
258694	945	0
258699	927	0
258698	930	0
433224	1763	60
258696	945	0
258300	945	0
258368	978	0
258700	933	0
258695	924	0
258687	924	0
258568	954	0
667271	1046	0
258684	924	0
258299	939	0
258688	924	0
258120	933	0
258121	924	0
258689	933	0
258686	927	0
258690	930	0
258231	945	0
258685	945	0
258123	945	0
258298	945	0
258691	1100	0
404339	948	0
258288	948	0
258629	948	0
258628	942	0
258098	951	0
258342	960	0
258992	948	0
258341	960	0
258991	1067	0
258736	945	0
258792	945	0
258097	936	0
258626	948	0
258793	951	0
258627	948	0
258151	951	0
21888	4555	364
107272	2491	88
208518	2549	70
100502653	1157	0
14682	5634	875
595139	6361	12
14675	3383	22
271564	11164	480
14240	1515	0
353211	12512	2
14537	4707	5
100502699	1441	0
54391	2482	540
18552	9346	77
20409	1714	646
225994	1637	45
67383	2094	33
225995	1631	302
225997	6509	1616
225998	9400	3
16952	1395	1809
68994	778	0
320092	1085	13
320155	2917	0
11668	2032	1537
26358	2060	1886
13409	4073	0
22682	7385	2308
14544	5417	42
66206	1428	255
226016	2475	563
83921	6667	344
226025	10717	7
100502872	324	0
387200	68	0
16601	3263	1227
100316672	121	1
226026	5868	426
71738	3338	714
67483	868	7
72351	2064	65
791290	3167	120
319924	6632	31
381217	2548	932
75521	667	0
21873	4798	2109
14297	1095	83
18719	2526	1220
68034	1696	228
226040	2462	24
226041	7981	113
14237	2345	0
226043	2011	123
76088	7810	264
100042503	390	2
107351	5410	375
50796	2251	0
240590	2391	0
100503074	474	0
226049	2337	0
67155	6086	1509
70942	668	10
329047	618	1
22359	8308	1289
100042588	579	0
240595	5077	0
52874	3462	293
107372	2595	2
19726	9341	214
226075	3917	38
320176	1314	0
434460	762	6
20510	3708	46
381218	2152	20
74411	2882	357
67072	2517	421
56248	2751	1421
67329	1247	6
100503337	664	6
59028	1803	182
724062	97	0
791409	1808	1
16452	5030	1115
27356	660	0
19773	697	0
67759	843	172
60533	3639	40
58205	3415	0
77779	2317	9
226089	6282	596
226090	5394	280
77836	461	37
240613	8026	470
240614	4867	279
77125	2603	4583
66745	2231	0
109113	3540	410
104174	3756	0
625917	378	0
17195	1069	1
100503233	910	0
546723	804	5
13380	2245	1
19091	7378	41
625995	583	0
83410	3752	338
78103	2854	1
69865	3828	0
54447	4823	290
208449	4539	2786
67188	1641	23
17330	2619	316
23972	3796	84
67979	2813	774
19211	8212	809
67795	1630	51
100628575	90	0
628236	1197	0
381236	2721	319
668106	1231	0
668114	1197	0
100503559	411	0
329055	2236	0
67717	1353	2
240633	2240	0
70166	1502	0
78753	2701	0
52024	1754	12
76630	1978	116
11475	1780	588
14102	1801	97
12642	1353	16
16889	2971	161
15958	3949	42
15959	1998	52
667373	2375	4
667370	2013	10
112419	3365	1
15957	2638	22
240638	3870	9
75735	3692	210
723826	87	0
240641	5563	23
100316775	74	0
15566	3084	0
54364	1156	61
107765	1765	15
100502583	447	2
76073	1509	92
676676	1120	9
226098	4764	13
668215	2662	0
53412	2676	175
74493	6481	2102
72514	1756	31
107182	8509	906
208922	5792	462
319931	1919	6
69104	5286	898
77059	3243	10
15925	4976	610
16551	4819	41
15242	1771	58
107371	2737	196
546726	1557	0
13082	1781	0
226101	7094	2544
619304	2755	0
74107	2778	32
107221	1393	80
19662	1297	258
110855	2967	0
70567	1400	114
56839	4259	0
240660	3471	167
74055	9514	89
57753	3977	134
209478	4209	161
15201	3019	29
72082	1989	0
72303	1941	0
69888	1630	0
638988	1443	0
13095	1786	0
13097	2869	0
13098	1857	0
545288	1707	0
433247	1769	0
13099	1801	0
100043108	1770	0
13096	1824	0
404195	1772	0
107141	2932	0
226105	1709	0
54132	1505	845
20411	6791	379
56454	3527	119
67590	2725	92
12495	4197	3418
668310	3315	3
240665	3819	545
381223	880	7
72672	6840	270
17060	2097	10
100502752	2789	0
100861913	1651	0
21673	2130	0
226115	892	0
24087	3369	0
107358	6144	3170
83490	2615	292
627352	1048	34
212391	4663	71
381224	4852	49
20562	5238	2
100502871	2238	0
71085	5140	26
14296	2614	61
212398	2161	163
107094	4320	60
18648	1832	50
66583	1622	108
74168	1838	216
72199	3965	551
226122	1527	128
56642	1100	0
67432	1635	55
66765	1401	2
226123	1816	7
84095	3771	964
69534	976	1153
277010	3077	2547
319740	5614	807
54612	1900	0
71146	2984	0
100526549	89	0
72832	2616	0
52013	3979	241
100861941	450	0
67573	5437	37
74580	3119	90
100502892	400	0
192236	2754	179
100861965	813	2
100502913	2447	6
545291	2175	2
83674	5040	0
14718	2058	145
18089	2112	0
246696	1535	245
100502982	1993	3
93685	6050	73
226139	4798	331
66388	1308	83
12780	5389	0
100038628	2043	0
71972	4882	282
93721	1792	275
226143	2197	18
226144	3432	544
12675	3500	758
72502	3581	139
73689	898	106
329064	3321	1
30049	3470	89
20250	5453	11781
100628619	61	0
100502995	593	0
329065	3072	76
20249	4837	119027
22423	3376	1
240667	3923	124
67264	641	616
319594	6190	696
18504	3029	1
73322	770	0
226151	6880	454
73894	610	0
26456	4303	58
94067	1213	215
226153	3488	180
226154	2921	1167
100503041	3903	26
94280	2966	568
107250	1380	49
21908	2030	0
16814	864	0
12234	6325	235
100503332	947	0
56626	2336	130
100861983	584	0
226162	1353	167
30838	1946	361
71232	1015	0
14179	1319	0
18150	860	132
100861995	635	3
76055	4797	1959
80906	813	8
71617	2896	165
20170	2696	57
16825	2677	1521
226169	5244	194
70769	3636	483
12686	1879	0
18742	1379	0
107338	6401	980
100503392	1788	93
18034	3292	682
73728	3900	193
68431	1348	63
67116	1941	656
751550	109	0
75579	788	19
75146	2280	304
54130	2742	1194
24069	2359	123
100862031	1751	110
100503435	901	8
93679	3241	1426
56350	822	505
94279	3213	510
226178	4105	889
13074	1841	0
66439	2176	105
57344	1751	264
94219	3330	276
76952	4469	605
226180	2271	0
71041	2098	116
226182	3258	98
66477	341	165
18572	6044	364
72691	2049	17
546729	1047	0
18011	4412	79
14218	10464	1049
108689	1878	155
100503104	2765	9
20874	7030	1700
12821	5428	33
100503480	1212	0
67788	1583	610
100048534	5947	85
14873	1163	153
68214	1394	4
414801	3766	127
381229	3345	12
66673	5634	1
58178	8088	1
16333	1036	0
100043450	1679	0
170750	2406	380
78457	780	0
27360	4916	1233
69319	488	0
17859	5619	311
76479	2125	435
381232	5292	5
100503558	627	2
240672	1155	141
100043462	917	38
13006	4851	533
73713	6592	2
18569	2556	91
100503593	710	0
100503572	2509	217
56392	4213	298
11551	3801	7
14732	3828	2668
21684	2725	3
73707	3889	22
433256	3151	7016
66980	2289	413
53611	3405	404
77594	2496	2
21416	4553	87
26930	2856	0
269094	2928	0
226243	2066	1
18175	5499	15
12369	2350	236
226245	2388	2
55947	4074	168
66866	3934	432
11554	2491	107
213993	2754	412
83561	5443	1
240675	3882	37
226250	4075	38
226251	7073	1370
78120	391	0
320879	1954	9
226252	5630	875
72133	6395	110
78073	1785	0
226255	6586	864
14585	3224	21
791347	450	1
75645	1086	0
69055	742	0
69060	1487	0
69166	1447	0
18946	1619	8
18947	1568	0
67507	923	0
73442	5733	32
100526480	87	0
100503848	864	0
226265	2567	24
71653	4081	496
22326	1017	0
332396	3032	0
214084	3803	36
107368	7076	672
329078	5023	0
13797	2598	0
72647	1827	0
100503908	900	0
74998	6080	483
107376	2070	0
76539	2035	297
226278	1572	0
78832	5790	622
332397	3928	87
13669	5176	2069
100217439	56	1
67894	2353	290
94281	2731	54
11757	1445	862
14773	3168	244
414758	2753	377
633057	1624	8
12982	1849	333
100043120	363	0
633188	546	16
664787	1205	0
100038987	1603	0
114564	2719	0
100039029	537	0
100041708	834	0
546061	1443	0
100040974	1132	0
677525	1491	0
100041824	477	0
100503923	974	0
100041057	1473	0
671917	537	0
100041877	1940	0
100041903	891	0
269233	4146	212
18108	1877	270
227522	1027	15
78245	535	2
99035	1509	0
104362	706	3
227525	6214	101
18686	515	0
64707	4282	12
50497	1791	324
100861945	1756	14
227526	3013	11
66540	3148	100
100038349	3348	0
73489	434	0
209630	7468	281
100504349	555	0
67229	3413	988
209645	3837	965
109079	5319	518
16922	1474	213
100861976	655	0
381346	345	3
68527	884	0
70024	3494	59
71648	2413	834
74186	2663	3
227541	7111	12
98828	1623	487
53893	1590	128
791411	952	17
57743	2369	207
209692	3535	17
326622	5174	531
227545	3625	217
100038358	2796	1
67856	1812	233
320132	2500	2
98910	4953	467
14007	9522	532
68144	6021	3
100038708	2541	0
791270	1242	0
73438	883	0
14462	3215	14
381347	4039	1
77682	737	0
100126244	2526	0
209361	4805	158
11949	1801	1404
16588	1379	170
16425	3122	15
209378	7928	18
353282	9136	5
100316806	119	0
735255	97	0
100526482	84	0
100124487	97	0
100316663	127	0
735286	73	0
735256	97	0
100316802	123	0
100316770	121	0
100124624	83	0
100526535	87	0
735257	73	0
100526483	87	0
100124642	83	0
100526485	87	0
100124625	83	0
100526536	87	0
100124626	83	0
100526552	87	0
100124627	83	0
100526489	87	0
100526553	83	0
100526491	87	0
100124643	83	0
100526538	87	0
100526554	83	0
100124442	82	0
100526494	87	0
100526495	87	0
100526539	83	0
100124474	81	0
100526496	87	0
100124447	85	0
723922	73	0
735258	97	0
100316701	98	0
100526524	94	0
100124495	80	0
100316668	127	0
100316831	125	0
18761	3313	9
77543	1034	0
100503147	1609	5
170768	5285	239
100038528	1684	3
76938	1534	438
16184	4428	1
16169	1548	124
50755	3514	581
320816	2356	283
241226	5782	1234
338535	2773	10
100862047	666	0
66960	2333	213
19212	3620	63
227580	3163	1
20163	1412	684
65969	11325	6
13434	2637	96
791315	2472	0
100862060	659	0
22352	1834	1031
241230	3161	4
30963	1008	71
70957	800	9
20844	3690	518
625286	3658	1
17533	5318	43
100124488	79	0
277468	2676	0
12296	4450	22
625342	1981	22
74455	4776	92
75869	3594	197
67448	3205	674
100504058	4190	0
75069	485	0
74103	2980	433
68231	525	0
77940	3645	23
100034739	3329	5
72668	4363	35
17354	5444	562
641254	1957	6
13418	8585	696
100504159	3076	0
12238	881	431
12151	3594	847
381350	1651	2
18718	3471	41
100504170	2231	0
74629	1486	0
70882	2995	7
76467	1190	343
19213	1508	0
70909	2004	0
100041244	2092	18
71198	2529	180
433406	2790	9
791278	4341	0
208618	8041	656
71435	6972	963
433408	1385	84
71233	1199	54
208967	3899	168
241263	7143	0
100038625	2541	0
667663	5134	0
100041703	207	6
14417	5625	0
100628608	68	0
54519	2540	15
56075	1637	19
11308	3504	925
74159	3810	762
67121	4652	17
27377	4571	1105
70981	1842	2
18232	2579	0
76857	2858	344
100504187	422	125
140483	1640	832
227606	1379	0
69677	790	0
215257	1647	3
54448	883	0
54450	1951	0
215274	538	0
16181	2691	8
215632	4683	323
18510	2527	2
100504544	533	0
12287	7290	30
77683	5049	577
215705	1772	1688
67187	1231	103
67228	2952	121
107733	2423	187
241274	4589	69
100502743	1020	0
56876	2933	622
72090	2306	3
241275	1673	87
67122	2582	59
227612	3428	531
58202	2637	950
74472	1430	5
68222	1126	3
227613	1600	2705
142681	2054	0
329360	2021	0
67859	781	3
68846	1333	72
78797	4824	487
227615	914	146
97031	2808	120
68475	864	305
99152	3017	981
78217	516	1
227618	1207	12
14810	4230	1
320354	2894	0
100272219	1696	4
227619	3742	998
83768	1655	142
227620	1690	658
72080	3121	14
12496	1937	107
18146	1473	800
14347	1970	0
11305	8061	802
100526555	56	0
69454	799	1054
227622	975	387
19215	805	6
100503942	403	0
77701	716	0
69379	1038	5
30839	2359	459
22030	2998	396
59022	669	875
381352	3990	94
75454	583	419
381353	4684	8
227624	3155	736
77058	1725	1
51875	1055	202
14133	1317	1
78076	653	0
13863	1041	0
620709	729	0
332578	1106	0
227627	713	0
107771	843	81
383678	732	0
16820	684	0
227630	652	0
620858	596	0
71103	1091	0
77704	839	0
227631	1289	0
227632	6102	0
227634	7978	444
98766	3450	207
67991	7016	378
109299	2683	616
100504023	1970	0
16871	2208	0
227638	2449	220
77481	3129	30
329366	3147	15
67839	3623	173
52838	2923	218
332579	1611	5
227644	4491	235
68112	2195	711
66865	3125	419
64436	4135	384
227648	8739	1433
100125929	1647	11
18128	9489	760
353156	1626	600
387145	73	1
67512	837	479
56279	1622	355
72091	742	30
100306955	139	3
100306954	132	0
329369	694	1
100039446	480	0
16821	774	0
80908	1779	0
20935	2568	225
20933	3466	825
27176	864	742
20930	1178	397
20931	1138	146
20932	2863	2393
279029	2169	6
227656	2281	347
279028	4580	2
381356	3474	526
227659	2136	12
66139	1493	2
77794	3242	575
109349	2946	2
329371	4020	0
13166	2282	0
192166	4558	130
22325	3482	914
100504116	668	8
67382	5565	642
140858	2900	436
20181	5267	697
12831	8402	355
100038452	2244	4
14134	1062	0
100862306	2634	0
100504177	3699	0
56177	3428	37
241289	5466	208
69327	804	22
118451	2079	124
227671	1335	1
19730	4020	651
12613	2039	1
70239	2787	240
14582	1822	0
64930	7697	501
69987	671	11
68870	1570	11
100526498	74	0
269252	7127	282
227674	3328	73
54422	3693	0
329375	1295	5
22130	4153	277
269254	10970	638
171171	1770	10
76220	4292	10
68975	1232	107
107746	6347	577
433416	629	3
227682	2576	164
227683	1987	110
26569	4008	475
68205	2143	292
723904	97	0
70319	871	3
99151	2715	63
18286	4459	519
74412	3108	471
20740	8081	3177
71820	1807	195
56086	3101	517
263803	2931	96
66220	1194	134
227693	4100	497
70296	3470	539
13804	1032	83
227695	1838	137
70266	1924	346
67350	435	2
241296	4254	287
227696	1467	80
227697	2126	124
227699	5670	420
227700	1725	373
108958	3620	435
57170	2087	413
12908	4393	866
100862338	484	6
110854	2577	1233
72500	1569	239
78617	817	0
665635	896	2
100038700	2941	1
100526499	84	0
73598	1591	7
66617	1217	119
72323	2114	249
20204	1129	5
64292	3647	507
30934	2997	668
30931	1452	256
227707	1328	367
74270	4157	554
14269	5619	457
320973	512	31
277463	3926	786
14299	4036	19
665700	15679	24
11898	1631	20
100862380	601	0
320267	3740	606
100504258	5391	0
381359	2471	0
227715	1635	123
11350	7179	1112
227717	2863	8
98970	4751	3
23928	5930	144
108897	2953	195
227720	8195	850
100504305	1607	44
241303	4011	1
227721	1824	8
227723	10689	3483
99011	2825	114
22245	1951	268
72931	768	1007
99412	4442	1131
13429	3784	70
387239	110	0
68379	3294	695
73737	657	381
16819	853	7461
96979	1952	228
227731	3965	1070
71254	3173	39
98952	4217	573
13481	861	326
227733	1473	2
20448	4368	1161
50935	2585	788
11636	2365	625
13805	3572	786
100316776	86	0
14287	2263	206
107951	3389	646
100499514	82	2
100628606	73	9
27387	3681	188
70730	1119	0
30933	1536	372
338348	2674	29
329384	913	17
227736	1675	18
20910	4005	188
227737	3693	5904
227738	3982	231
269261	638	156
104367	118	14
56017	2083	158
99326	3387	161
241308	2738	60
26360	3444	161
241311	6602	185
71834	5090	338
16917	1219	0
100504399	3815	1
72543	4995	1180
320482	3653	0
100504427	1963	0
18516	2393	434
96990	1793	1
227743	3018	514
66691	5966	775
14828	2616	11697
227746	1858	116
30050	5698	626
66998	2042	442
77996	2312	451
74016	3743	50
22029	2325	1424
15139	5448	53375
98870	2358	201
26920	7792	1129
68365	3081	2050
100504493	1271	0
227753	2938	18601
13830	2816	357
75859	1227	0
74854	1372	0
14594	3586	72
100042194	2037	1
69601	7090	1495
74410	3177	9
77665	653	0
100038606	2988	4
100861632	624	0
68375	739	37
75495	690	1
16874	3577	6
67889	2548	548
67871	2251	123
100504593	429	1
100861645	439	3
19224	2864	2348
258949	921	0
675440	642	1
258951	930	0
258953	939	0
258952	942	0
258950	939	0
258621	930	0
258947	936	0
258940	930	0
258945	939	0
258946	942	0
18350	939	0
18328	942	0
258620	939	0
258944	933	0
258942	948	0
258943	936	0
258941	954	0
258618	933	0
258617	948	0
258616	927	0
227789	993	0
258615	954	0
258365	969	0
259053	954	0
258656	939	0
236509	930	0
545417	1103	0
258371	984	0
67466	2858	447
319817	8967	729
100217435	68	1
241322	4535	199
320633	5267	122
227800	6746	676
338346	2297	7
20744	16348	445
241324	6372	1
227801	4352	267
16870	2286	0
59126	3272	1014
19177	969	824
26423	2947	0
14536	6308	117
387176	76	0
723903	89	0
241327	2409	18
76646	1206	3
66489	452	332
74192	1271	364
76899	4386	362
320271	10705	319
100042584	4750	1
67857	1558	372
94217	14743	0
70789	2733	0
76117	3906	5
320872	1761	0
227835	2554	81
24136	9113	222
100628598	78	0
433424	1388	0
69405	635	0
100503843	615	0
11480	5681	517
26428	4978	390
109241	7055	194
227867	4358	658
16574	6840	9
71897	2285	100
320343	3660	2
109129	1302	375
100502624	1786	0
227885	2163	17
74194	2827	244
329404	2038	0
387511	897	0
433426	2409	0
71684	2156	166
64685	1368	168
21930	1601	38
51869	8502	589
17996	22489	11
78049	407	0
75423	5212	958
12298	8280	60
625631	432	77
56324	4124	425
71409	5851	86
56194	3565	603
65103	2553	325
67874	1460	521
271786	6966	212
16519	1679	0
18227	3347	420
767815	1099	1
75279	1533	0
227923	1412	11
14571	5931	309
241391	3247	2
77767	3521	0
227929	5735	825
100042926	1016	2
269275	9049	3
100502932	2940	0
667062	543	0
11477	3298	461
76654	1627	1
227933	3641	13
227937	4614	1190
76676	1644	0
76747	573	0
100038999	438	15
66860	7873	760
72137	2183	181
407823	7980	1132
667103	743	1
100505179	714	40
57438	2719	858
66205	1257	371
17076	5172	116
100039176	561	0
18779	7112	109
16420	5110	187
56878	3057	953
100038493	2655	2
21353	2335	347
59029	1541	348
21375	3977	2
94229	5532	39
13482	6301	3266
14526	1091	0
14089	2695	11
71586	5519	351
227960	3288	314
170738	3798	1
60344	8667	61
100503492	436	14
50915	1968	2926
319876	5045	952
320106	1606	0
20269	9560	147
110876	8690	2
77771	10672	0
14425	3684	306
73668	4468	243
20265	8287	0
100038743	1347	0
20274	9813	2
20272	7333	930
383709	1966	0
241431	11971	0
26877	4978	2
53416	3247	458
227998	1339	0
75721	3643	0
241447	3930	82
329416	1808	81
66442	1582	23
14378	2012	0
27413	4895	0
241452	2817	4
14725	15467	4551
72569	1419	78
228003	2538	1
320720	2860	122
228005	6297	698
75051	1731	30
674921	661	9
73373	2104	199
277396	4617	43
20823	2088	1047
75422	960	82
68795	8084	1344
329421	6256	48
64406	2097	237
68986	889	24
66748	1749	63
14415	3231	1
70231	2484	1387
228012	4032	867
228019	2370	145
75763	9413	226
73649	5208	267
13427	2788	946
78830	2924	271
107435	1576	158
100861681	479	0
66559	1259	168
100503424	2810	16
13390	2779	1
111970	2793	1
13392	2473	0
381371	641	0
16403	4205	363
228026	5137	622
56508	7896	16
100503680	2116	0
65964	9111	1206
66953	2361	134
100861846	364	0
383712	372	0
74541	1663	0
20687	4430	1350
100503849	1147	85
100628587	74	0
67059	2304	387
381373	2813	0
66935	1945	118
74616	3247	306
68526	5079	601
215280	4397	294
11435	4288	10
100504117	483	19
329427	2707	6
108699	4934	45
11909	4277	608
100038532	2320	2
228033	679	1446
73962	516	0
69605	8775	320
14029	1428	0
15433	2482	0
15432	2517	0
15431	1011	0
15430	1789	0
15438	2100	2
15437	1424	0
73429	794	0
15434	2902	0
15436	2560	1
387144	68	0
399588	2167	0
15429	1862	0
53375	1258	316
667739	851	1673
545423	483	2
77269	929	0
100504729	1478	0
229279	5224	726
18024	2469	3170
320474	1463	10
623453	524	4
228061	7359	1128
72421	2614	63
620631	2008	2
78802	2862	9
241489	2848	1
13067	652	0
241490	1898	208
99031	8041	356
23992	1554	215
381375	1219	0
14231	898	125
83435	3007	444
22138	104320	178
545428	6329	3392
228071	8900	386
241494	3668	396
100503106	751	0
80744	3449	185
329436	1780	1
100040494	819	0
73823	623	0
22193	1539	584
16401	9832	43
228094	1759	2
100126874	1930	0
18012	2494	0
70599	5095	817
75276	2644	0
18573	4912	5
320769	2889	2
66861	4054	1118
100503167	2616	0
20378	2920	3
50884	3387	1420
68082	1463	70
735274	86	2
69482	2873	40
241514	4184	0
241516	21053	0
69082	1963	539
16410	7054	915
241520	3394	2
71861	2062	0
54598	4737	992
21788	3780	80
672763	830	2
100502854	2295	198
12388	5475	3007
100270744	3520	4
72657	679	510
66958	1968	285
381379	2059	217
228136	4740	835
98985	1830	98
241525	752	5
387149	64	0
100502874	726	28
12258	1820	1810
56791	1387	119
68678	1761	0
30059	666	54
72401	2924	7
269295	1263	3
58207	2601	760
19074	838	0
53856	949	0
228139	4190	6
100862344	2930	0
20833	2854	1136
228140	5747	1394
74687	1443	3
23796	3564	124
241528	2900	3
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	0
258429	1068	0
258428	1012	0
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	0
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	1
258571	3743	26
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	422
59015	5684	239
55935	4691	841
271813	3462	24
56428	2420	961
67445	1365	30
68349	940	357
67136	2393	118
